event_id,customer_id,event_type,event_timestamp,session_id,device,page
EVT_00000284,CUST_00570,product_view,2023-12-14 19:30:07,SESS_007416,desktop,search/posts/wp-content
EVT_00000285,CUST_00843,product_view,2023-10-17 19:48:26,SESS_014579,tablet,tag/blog
EVT_00000286,CUST_01544,add_to_cart,2024-05-20 04:54:17,SESS_006086,mobile,posts
EVT_00000287,CUST_00880,purchase,2024-01-14 22:01:49,SESS_003718,desktop,search
EVT_00000288,CUST_01635,page_view,2024-06-19 15:34:08,SESS_004727,mobile,tag
EVT_00000289,CUST_01548,search,2023-10-18 07:32:41,SESS_008118,mobile,main/main/main
EVT_00000290,CUST_00201,page_view,2023-05-21 09:38:58,SESS_003998,mobile,list
EVT_00000291,CUST_00123,add_to_cart,2024-01-23 14:54:38,SESS_000951,tablet,list/wp-content/app
EVT_00000292,CUST_01087,page_view,2023-09-13 06:19:59,SESS_000340,desktop,tags
EVT_00000293,CUST_01580,checkout_start,2023-05-14 08:58:39,SESS_008836,desktop,wp-content/list
EVT_00000294,CUST_00306,page_view,2023-06-18 12:19:52,SESS_000815,mobile,blog
EVT_00000295,CUST_00736,add_to_cart,2023-11-10 11:32:06,SESS_008146,desktop,wp-content/tag
EVT_00000296,CUST_00542,add_to_cart,2024-01-06 13:03:33,SESS_009883,mobile,tag/tag
EVT_00000297,CUST_00806,product_view,2023-11-04 10:25:14,SESS_005337,mobile,search/categories
EVT_00000298,CUST_00820,page_view,2023-03-19 04:24:45,SESS_004050,desktop,app/wp-content
EVT_00000299,CUST_00342,search,2023-02-05 20:50:14,SESS_008317,tablet,category/app/app
EVT_00000300,CUST_01649,page_view,2023-12-21 06:12:29,SESS_000062,tablet,tags
EVT_00000301,CUST_01567,purchase,2023-06-14 13:01:34,SESS_009587,mobile,list
EVT_00000302,CUST_01864,search,2023-07-27 00:19:44,SESS_011324,tablet,main/posts
EVT_00000303,CUST_00573,product_view,2023-10-31 19:31:45,SESS_012929,tablet,categories
EVT_00000304,CUST_00746,page_view,2023-06-02 12:41:26,SESS_011645,desktop,explore/categories
EVT_00000305,CUST_00336,checkout_start,2023-10-30 13:58:18,SESS_012155,desktop,list
EVT_00000306,CUST_00307,add_to_cart,2023-08-15 01:40:47,SESS_006829,mobile,tag/tag
EVT_00000307,CUST_00931,purchase,2023-11-18 07:27:53,SESS_008612,tablet,app/category
EVT_00000308,CUST_01695,add_to_cart,2024-04-13 11:18:23,SESS_002589,desktop,categories/app/wp-content
EVT_00000309,CUST_00126,page_view,2024-01-06 23:36:05,SESS_007064,mobile,main/list/posts
EVT_00000310,CUST_00189,product_view,2024-03-29 00:24:58,SESS_007198,mobile,main
EVT_00000311,CUST_01623,page_view,2023-05-25 18:19:17,SESS_011501,tablet,wp-content
EVT_00000312,CUST_00938,add_to_cart,2024-05-14 08:18:48,SESS_014976,desktop,app/search/main
EVT_00000313,CUST_01208,page_view,2023-09-28 20:27:03,SESS_001098,desktop,wp-content/tags
EVT_00000314,CUST_00997,product_view,2023-07-26 02:18:03,SESS_002922,mobile,search/app
EVT_00000315,CUST_00700,page_view,2023-08-06 12:56:04,SESS_003668,desktop,wp-content/explore
EVT_00000316,CUST_01206,checkout_start,2023-10-28 19:59:14,SESS_007478,tablet,posts
EVT_00000317,CUST_01426,product_view,2023-03-20 14:57:53,SESS_007540,desktop,tag/search/list
EVT_00000318,CUST_01623,checkout_start,2023-04-27 19:04:30,SESS_004009,tablet,main/search
EVT_00000319,CUST_01349,search,2023-11-14 23:37:58,SESS_012342,desktop,wp-content/explore
EVT_00000320,CUST_00080,page_view,2023-06-21 11:43:14,SESS_007631,tablet,explore/app/wp-content
EVT_00000321,CUST_01942,search,2024-02-17 03:54:43,SESS_003405,tablet,blog
EVT_00000322,CUST_01310,checkout_start,2023-06-17 21:12:10,SESS_011918,tablet,category
EVT_00000323,CUST_01793,page_view,2024-03-27 21:26:07,SESS_008194,desktop,categories/category
EVT_00000324,CUST_01361,add_to_cart,2023-06-08 21:08:58,SESS_014152,desktop,tags/category
EVT_00000325,CUST_01275,page_view,2023-06-21 15:45:50,SESS_001777,tablet,app
EVT_00000326,CUST_01135,purchase,2023-12-19 12:01:15,SESS_001696,tablet,posts
EVT_00000327,CUST_00291,product_view,2023-10-26 06:55:48,SESS_014103,tablet,categories/app
EVT_00000328,CUST_00978,product_view,2024-02-13 12:25:04,SESS_005380,tablet,categories
EVT_00000329,CUST_00240,search,2024-06-06 02:47:34,SESS_005788,tablet,search/blog
EVT_00000330,CUST_01280,product_view,2024-05-10 02:49:27,SESS_004897,desktop,search
EVT_00000331,CUST_01072,product_view,2023-11-16 22:45:04,SESS_000033,mobile,explore/app
EVT_00000332,CUST_00603,product_view,2024-04-26 17:40:52,SESS_011083,desktop,list/list
EVT_00000333,CUST_01552,add_to_cart,2023-12-21 16:08:23,SESS_014264,tablet,blog/explore
EVT_00000334,CUST_01199,page_view,2023-05-08 03:28:56,SESS_010608,desktop,category
EVT_00000335,CUST_00204,product_view,2024-05-20 14:48:13,SESS_006744,mobile,search/tag/search
EVT_00000336,CUST_01987,add_to_cart,2024-06-29 11:40:36,SESS_000665,tablet,category/categories/search
EVT_00000337,CUST_01175,purchase,2023-12-12 13:25:10,SESS_002175,tablet,main
EVT_00000338,CUST_01106,wishlist_add,2023-11-02 18:46:52,SESS_006280,mobile,app
EVT_00000339,CUST_01652,purchase,2024-05-17 20:27:26,SESS_011999,tablet,app
EVT_00000340,CUST_00928,checkout_start,2024-01-16 12:55:16,SESS_003780,tablet,tag
EVT_00000341,CUST_00790,page_view,2023-10-19 09:34:32,SESS_006098,mobile,tags/search
EVT_00000342,CUST_00489,product_view,2024-01-05 00:43:22,SESS_000303,desktop,categories/tags/tags
EVT_00000343,CUST_00754,page_view,2023-10-08 14:06:26,SESS_000149,tablet,wp-content
EVT_00000344,CUST_00565,page_view,2024-03-10 02:28:21,SESS_003208,tablet,wp-content/tags/categories
EVT_00000345,CUST_01600,product_view,2023-06-29 18:15:37,SESS_000834,mobile,main/app/tag
EVT_00000346,CUST_00941,product_view,2023-02-21 12:30:59,SESS_002445,tablet,list/category/tag
EVT_00000347,CUST_00269,page_view,2024-05-16 12:10:09,SESS_014634,tablet,category
EVT_00000348,CUST_01224,page_view,2023-12-31 09:23:52,SESS_008148,desktop,main/tags/explore
EVT_00000349,CUST_01885,add_to_cart,2024-05-13 03:44:13,SESS_008234,tablet,search/main
EVT_00000350,CUST_01394,product_view,2024-02-22 03:04:58,SESS_008463,mobile,wp-content/main/posts
EVT_00000351,CUST_00849,add_to_cart,2023-10-18 05:49:27,SESS_006787,desktop,list/category/list
EVT_00000352,CUST_00083,purchase,2023-07-22 16:51:49,SESS_009049,tablet,tags
EVT_00000353,CUST_00269,purchase,2023-01-03 20:19:38,SESS_009192,mobile,tag/tag/tags
EVT_00000354,CUST_00350,search,2023-04-23 10:22:44,SESS_002942,tablet,search/list
EVT_00000355,CUST_00603,purchase,2023-08-22 17:07:41,SESS_007097,mobile,blog/blog/categories
EVT_00000356,CUST_00847,product_view,2024-06-25 00:38:12,SESS_007750,tablet,main/category
EVT_00000357,CUST_01151,product_view,2023-10-07 03:46:43,SESS_006705,mobile,list
EVT_00000358,CUST_00727,wishlist_add,2023-11-10 08:21:54,SESS_013343,mobile,search/category/category
EVT_00000359,CUST_01858,page_view,2023-08-21 00:18:03,SESS_013312,tablet,tag
EVT_00000360,CUST_00404,checkout_start,2023-06-06 04:51:56,SESS_002877,mobile,posts
EVT_00000361,CUST_01496,product_view,2024-06-07 03:50:34,SESS_000415,tablet,category
EVT_00000362,CUST_01458,page_view,2024-03-24 21:03:53,SESS_012688,desktop,categories
EVT_00000363,CUST_00160,product_view,2024-04-10 02:15:06,SESS_012554,desktop,categories/posts/blog
EVT_00000364,CUST_01143,product_view,2024-03-23 09:35:31,SESS_007282,desktop,main
EVT_00000365,CUST_00910,page_view,2023-05-11 02:05:39,SESS_005163,tablet,categories/main
EVT_00000366,CUST_01956,page_view,2024-03-05 09:59:24,SESS_000906,tablet,posts/category
EVT_00000367,CUST_01394,purchase,2024-06-13 19:35:43,SESS_007488,mobile,list/tags/tag
EVT_00000368,CUST_00615,product_view,2023-09-08 01:22:23,SESS_000788,tablet,tags
EVT_00000369,CUST_00888,page_view,2023-04-14 14:57:18,SESS_014328,desktop,list/blog/wp-content
EVT_00000370,CUST_00671,checkout_start,2024-06-18 06:24:46,SESS_009621,desktop,categories
EVT_00000371,CUST_01469,add_to_cart,2023-12-23 18:11:29,SESS_004116,desktop,tags
EVT_00000372,CUST_01027,add_to_cart,2023-03-28 00:58:32,SESS_001274,tablet,categories
EVT_00000373,CUST_00840,product_view,2023-11-30 12:52:24,SESS_008031,mobile,tags/categories/search
EVT_00000374,CUST_01488,search,2023-03-30 22:26:14,SESS_000471,mobile,list
EVT_00000375,CUST_01166,product_view,2023-12-14 21:27:23,SESS_006582,desktop,tag/tag
EVT_00000376,CUST_00096,page_view,2024-06-03 06:40:44,SESS_002624,mobile,explore
EVT_00000377,CUST_01328,search,2023-01-20 08:00:21,SESS_011288,tablet,app/categories/tag
EVT_00000378,CUST_00631,checkout_start,2023-12-01 01:28:48,SESS_003559,tablet,list
EVT_00000379,CUST_00280,page_view,2023-05-10 12:29:57,SESS_005236,mobile,wp-content
EVT_00000380,CUST_00061,add_to_cart,2023-04-20 12:36:59,SESS_001662,mobile,categories/list/blog
EVT_00000381,CUST_01991,product_view,2023-07-21 21:21:03,SESS_011535,desktop,app
EVT_00000382,CUST_01298,add_to_cart,2023-05-25 10:10:05,SESS_002423,tablet,tag/list
EVT_00000383,CUST_00347,product_view,2023-01-19 00:15:30,SESS_013321,tablet,category/search/blog
EVT_00000384,CUST_01182,page_view,2023-01-21 10:58:15,SESS_001307,mobile,tag
EVT_00000385,CUST_01612,product_view,2024-03-18 02:27:35,SESS_004276,desktop,blog/tags
EVT_00000386,CUST_00675,add_to_cart,2023-05-04 17:07:59,SESS_001599,desktop,category/list
EVT_00000387,CUST_00655,product_view,2023-10-30 12:27:50,SESS_010051,tablet,tag/list/categories
EVT_00000388,CUST_00864,product_view,2023-06-21 02:32:27,SESS_009863,desktop,posts/main/explore
EVT_00000389,CUST_01697,add_to_cart,2023-01-21 06:51:35,SESS_014337,mobile,tags/tags/app
EVT_00000390,CUST_00303,product_view,2023-11-13 14:24:43,SESS_010092,desktop,categories/tag
EVT_00000391,CUST_01386,wishlist_add,2023-10-15 23:03:52,SESS_002501,mobile,main/wp-content/main
EVT_00000392,CUST_01488,page_view,2024-05-30 10:18:40,SESS_014735,mobile,explore/blog/search
EVT_00000393,CUST_01419,page_view,2023-08-11 17:31:24,SESS_000165,desktop,search
EVT_00000394,CUST_00614,page_view,2023-03-20 13:43:38,SESS_002906,tablet,app/tags
EVT_00000395,CUST_01940,product_view,2024-01-24 16:10:49,SESS_008660,tablet,posts/search/posts
EVT_00000396,CUST_00594,product_view,2024-04-28 01:12:25,SESS_009826,tablet,posts/blog
EVT_00000397,CUST_01666,wishlist_add,2024-03-28 19:34:10,SESS_006792,tablet,main/posts
EVT_00000398,CUST_01494,checkout_start,2024-03-22 20:26:41,SESS_001863,tablet,tag/wp-content
EVT_00000399,CUST_00264,page_view,2024-03-15 17:43:23,SESS_013817,desktop,posts/tag/blog
EVT_00000400,CUST_00123,page_view,2023-02-25 12:08:30,SESS_009479,mobile,search
EVT_00000401,CUST_00197,add_to_cart,2024-01-20 10:26:38,SESS_003663,tablet,tag/tags
EVT_00000402,CUST_00520,product_view,2023-11-24 22:38:13,SESS_010067,mobile,tag
EVT_00000403,CUST_01455,product_view,2023-10-27 00:49:14,SESS_008648,desktop,main/category
EVT_00000404,CUST_00644,product_view,2024-02-04 19:35:09,SESS_000421,mobile,tags
EVT_00000405,CUST_00206,page_view,2024-04-10 02:19:36,SESS_013144,desktop,main
EVT_00000406,CUST_01266,checkout_start,2024-01-11 21:23:58,SESS_005511,mobile,explore/explore
EVT_00000407,CUST_01109,checkout_start,2024-06-05 09:18:39,SESS_005454,mobile,main/search
EVT_00000408,CUST_01039,add_to_cart,2024-06-21 23:19:30,SESS_010216,desktop,search/tags/wp-content
EVT_00000409,CUST_01496,checkout_start,2023-06-14 20:57:02,SESS_002958,tablet,blog/explore/category
EVT_00000410,CUST_01314,search,2023-12-17 17:03:17,SESS_003767,tablet,search
EVT_00000411,CUST_01500,checkout_start,2023-12-26 06:27:47,SESS_008088,mobile,tags
EVT_00000412,CUST_01932,product_view,2023-06-30 05:11:40,SESS_014208,mobile,app/tags/explore
EVT_00000413,CUST_01853,page_view,2023-07-16 08:17:14,SESS_010940,mobile,tags/tag/app
EVT_00000414,CUST_01338,search,2023-05-09 03:34:37,SESS_012694,tablet,tags/category
EVT_00000415,CUST_01493,add_to_cart,2023-11-21 13:05:35,SESS_010002,desktop,tag/wp-content/list
EVT_00000416,CUST_00617,page_view,2024-05-08 17:45:57,SESS_000131,desktop,wp-content/search/posts
EVT_00000417,CUST_01932,page_view,2023-04-14 12:56:46,SESS_002312,mobile,categories
EVT_00000418,CUST_01831,search,2023-01-27 01:33:52,SESS_014269,tablet,posts
EVT_00000419,CUST_00793,product_view,2024-03-04 10:24:12,SESS_006147,mobile,explore/wp-content/blog
EVT_00000420,CUST_01860,add_to_cart,2024-06-24 20:11:34,SESS_003657,desktop,blog
EVT_00000421,CUST_00996,product_view,2024-03-12 08:55:37,SESS_010085,mobile,tags/app/category
EVT_00000422,CUST_01760,page_view,2023-08-20 17:58:54,SESS_001528,mobile,tags/list/app
EVT_00000423,CUST_00897,add_to_cart,2023-08-10 03:39:58,SESS_006501,desktop,main
EVT_00000424,CUST_01758,purchase,2023-09-02 13:08:29,SESS_003596,mobile,tag/tag/blog
EVT_00000425,CUST_00649,page_view,2024-06-29 01:55:34,SESS_010291,desktop,tag/category
EVT_00000426,CUST_00683,purchase,2023-03-26 15:57:51,SESS_001147,desktop,posts/main
EVT_00000427,CUST_01771,page_view,2023-05-28 11:41:02,SESS_004585,mobile,posts
EVT_00000428,CUST_00238,add_to_cart,2023-04-27 05:24:40,SESS_007507,tablet,category
EVT_00000429,CUST_00518,wishlist_add,2023-04-30 11:50:35,SESS_013277,tablet,categories
EVT_00000430,CUST_00817,wishlist_add,2024-06-27 22:06:30,SESS_007577,desktop,main/tags/wp-content
EVT_00000431,CUST_00468,product_view,2023-02-07 16:17:18,SESS_011667,mobile,category/tags/tags
EVT_00000432,CUST_00081,checkout_start,2023-01-30 01:45:04,SESS_014908,desktop,categories/tag
EVT_00000433,CUST_00555,page_view,2024-02-09 10:47:06,SESS_007356,mobile,wp-content
EVT_00000434,CUST_00431,page_view,2024-01-16 02:34:43,SESS_006407,tablet,category/posts/main
EVT_00000435,CUST_01659,product_view,2024-01-16 21:34:12,SESS_001916,mobile,category/tag/wp-content
EVT_00000436,CUST_00787,page_view,2023-05-22 09:43:29,SESS_011632,mobile,category
EVT_00000437,CUST_01915,page_view,2024-06-02 20:20:13,SESS_012934,desktop,categories/categories/explore
EVT_00000438,CUST_01866,wishlist_add,2023-02-12 13:45:40,SESS_010500,tablet,search/tag/category
EVT_00000439,CUST_00270,add_to_cart,2023-04-13 09:26:44,SESS_003312,mobile,search
EVT_00000440,CUST_00311,page_view,2024-04-03 15:01:58,SESS_012530,mobile,app/tag/tag
EVT_00000441,CUST_01800,product_view,2023-06-10 16:29:06,SESS_004146,tablet,tag/list
EVT_00000442,CUST_01614,add_to_cart,2023-09-08 00:41:03,SESS_003549,tablet,tags
EVT_00000443,CUST_00839,wishlist_add,2024-02-04 10:32:49,SESS_008131,mobile,category/categories
EVT_00000444,CUST_00612,page_view,2024-04-26 02:46:59,SESS_006721,mobile,main/categories
EVT_00000445,CUST_00937,page_view,2024-01-27 08:23:25,SESS_004496,desktop,posts
EVT_00000446,CUST_00284,add_to_cart,2023-04-06 22:03:37,SESS_013538,mobile,blog/app/explore
EVT_00000447,CUST_00905,add_to_cart,2024-04-22 12:27:27,SESS_002391,tablet,blog/tag
EVT_00000448,CUST_00683,product_view,2023-09-18 21:40:16,SESS_008180,tablet,explore/posts
EVT_00000449,CUST_00245,product_view,2023-07-07 23:24:51,SESS_014335,mobile,search/list/app
EVT_00000450,CUST_01935,page_view,2024-05-16 06:32:27,SESS_008407,desktop,blog
EVT_00000451,CUST_01986,add_to_cart,2023-06-02 09:35:20,SESS_004849,tablet,app/categories
EVT_00000452,CUST_01670,product_view,2023-12-09 15:36:53,SESS_014396,desktop,posts/main
EVT_00000453,CUST_01874,checkout_start,2023-11-01 11:51:31,SESS_002184,tablet,tag/explore
EVT_00000454,CUST_01914,product_view,2023-02-12 23:50:15,SESS_013755,desktop,search
EVT_00000455,CUST_01607,checkout_start,2023-09-04 22:57:54,SESS_014465,mobile,explore/tags/wp-content
EVT_00000456,CUST_00073,add_to_cart,2023-03-23 20:58:01,SESS_009777,desktop,search/tag/tag
EVT_00000457,CUST_00162,product_view,2023-06-14 16:51:03,SESS_001801,desktop,category
EVT_00000458,CUST_01658,product_view,2023-10-24 23:21:23,SESS_011750,tablet,main/list
EVT_00000459,CUST_00692,add_to_cart,2024-06-15 23:09:50,SESS_012361,mobile,tag/search
EVT_00000460,CUST_00550,page_view,2023-06-13 20:25:42,SESS_013588,mobile,search/category
EVT_00000461,CUST_00302,add_to_cart,2024-04-16 22:05:56,SESS_011218,tablet,tags
EVT_00000462,CUST_00018,page_view,2023-02-22 02:57:00,SESS_013945,mobile,posts/tag/explore
EVT_00000463,CUST_01290,add_to_cart,2024-03-03 22:34:35,SESS_010268,mobile,category
EVT_00000464,CUST_00924,add_to_cart,2023-07-16 21:40:48,SESS_005236,tablet,category
EVT_00000465,CUST_00594,search,2023-10-05 19:53:17,SESS_000706,tablet,list/blog/app
EVT_00000466,CUST_00662,page_view,2023-09-09 07:08:53,SESS_008482,desktop,blog
EVT_00000467,CUST_01054,purchase,2024-04-11 12:20:15,SESS_010358,tablet,main
EVT_00000468,CUST_00793,add_to_cart,2023-02-04 02:18:18,SESS_005013,mobile,list/blog
EVT_00000469,CUST_01607,product_view,2024-03-26 03:07:22,SESS_008439,tablet,list/categories/main
EVT_00000470,CUST_01967,add_to_cart,2024-02-24 08:06:12,SESS_009470,desktop,tags
EVT_00000471,CUST_01312,purchase,2024-04-27 18:55:22,SESS_014194,desktop,list/list/tags
EVT_00000472,CUST_01731,page_view,2023-08-06 10:42:42,SESS_000636,mobile,search
EVT_00000473,CUST_01188,checkout_start,2023-10-29 11:55:49,SESS_000573,tablet,categories/tag
EVT_00000474,CUST_00750,add_to_cart,2024-05-08 18:58:27,SESS_000795,desktop,explore/search
EVT_00000475,CUST_01319,page_view,2024-06-11 20:03:06,SESS_009269,tablet,posts
EVT_00000476,CUST_01265,page_view,2024-03-21 17:02:17,SESS_014988,mobile,category/list
EVT_00000477,CUST_00953,product_view,2024-01-22 01:35:52,SESS_000837,tablet,category/categories/category
EVT_00000478,CUST_01801,page_view,2024-01-26 15:55:34,SESS_003766,mobile,explore/list
EVT_00000479,CUST_01986,add_to_cart,2023-05-07 10:41:28,SESS_003388,mobile,search/list
EVT_00000480,CUST_01634,search,2023-10-28 21:18:11,SESS_007354,mobile,tag/explore
EVT_00000481,CUST_00289,add_to_cart,2023-09-26 11:37:20,SESS_009475,mobile,tags/categories/blog
EVT_00000482,CUST_00480,product_view,2023-10-02 12:12:22,SESS_001657,tablet,tags/tag
EVT_00000483,CUST_01919,purchase,2023-04-23 00:15:31,SESS_007355,tablet,categories/categories/explore
EVT_00000484,CUST_00213,checkout_start,2024-05-05 23:08:17,SESS_002351,desktop,wp-content/blog/tag
EVT_00000485,CUST_01887,page_view,2023-06-21 03:40:31,SESS_011514,desktop,explore/categories/blog
EVT_00000486,CUST_01551,add_to_cart,2024-02-08 22:41:39,SESS_012806,desktop,categories
EVT_00000487,CUST_01599,wishlist_add,2024-05-15 23:17:26,SESS_000285,desktop,search
EVT_00000488,CUST_00866,page_view,2023-03-03 08:15:57,SESS_004510,mobile,tags/categories
EVT_00000489,CUST_00200,page_view,2023-04-17 12:20:24,SESS_013547,mobile,blog
EVT_00000490,CUST_01525,purchase,2023-03-10 14:15:36,SESS_013687,desktop,main/main/blog
EVT_00000491,CUST_01335,page_view,2023-08-22 20:35:09,SESS_010601,tablet,blog
EVT_00000492,CUST_00032,page_view,2023-09-30 06:13:52,SESS_004894,desktop,blog/categories/main
EVT_00000493,CUST_00150,page_view,2024-06-26 06:13:13,SESS_011326,mobile,app
EVT_00000494,CUST_01704,product_view,2023-10-30 01:07:05,SESS_014420,mobile,search/tag/explore
EVT_00000495,CUST_00210,page_view,2024-01-20 06:56:34,SESS_007898,desktop,main/main
EVT_00000496,CUST_01189,purchase,2024-06-10 21:14:34,SESS_008024,mobile,category/tag/search
EVT_00000497,CUST_01926,add_to_cart,2023-01-12 11:36:12,SESS_010334,desktop,category/blog/wp-content
EVT_00000498,CUST_01445,product_view,2023-03-16 01:09:44,SESS_012921,desktop,posts/posts/tag
EVT_00000499,CUST_00916,page_view,2023-01-09 02:01:57,SESS_008085,mobile,search/tags
EVT_00000500,CUST_00631,page_view,2023-02-14 06:53:59,SESS_010401,mobile,main/main/main
EVT_00000501,CUST_01616,page_view,2024-06-08 06:30:27,SESS_004650,desktop,search/categories/tags
EVT_00000502,CUST_00211,page_view,2023-01-16 22:09:27,SESS_007291,tablet,posts/categories/posts
EVT_00000503,CUST_01956,product_view,2023-09-23 23:23:00,SESS_011596,tablet,tag/blog
EVT_00000504,CUST_01844,add_to_cart,2023-06-09 09:54:38,SESS_005086,mobile,category/explore
EVT_00000505,CUST_00143,page_view,2023-11-07 15:18:18,SESS_005975,mobile,blog/list/main
EVT_00000506,CUST_00321,add_to_cart,2023-03-07 20:32:26,SESS_004117,mobile,category/tags
EVT_00000507,CUST_01869,page_view,2023-03-06 09:43:04,SESS_007124,tablet,wp-content
EVT_00000508,CUST_00877,product_view,2023-11-26 23:39:50,SESS_005657,desktop,posts/main
EVT_00000509,CUST_00818,purchase,2023-08-16 22:29:14,SESS_013257,tablet,explore/app/explore
EVT_00000510,CUST_00413,product_view,2024-06-04 18:23:19,SESS_003380,mobile,tags/wp-content/tags
EVT_00000511,CUST_01165,page_view,2023-01-28 00:22:58,SESS_012191,mobile,app
EVT_00000512,CUST_01040,purchase,2023-11-12 16:42:26,SESS_003123,mobile,explore
